user_id,disc_usage,cohort,first_trx_is_discounted
SC1106062005002,both,1,False
SC1106062006001,both,1,False
SC1106062006002,both,1,False
SC1106062007001,both,1,False
SC1106062007003,both,1,False
SC1106062008001,both,1,True
SC1106062009001,both,1,False
SC1106062009002,both,1,False
SC1106062012001,both,1,False
SC1106062013001,both,1,False
SC1106062014001,both,1,False
SC1106062016001,both,1,False
SC1106062017001,both,1,True
SC1106062017002,both,1,False
SC1106062018001,both,1,False
SC1106062019001,both,2,False
SC1106062020001,both,1,True
SC1106062020002,both,1,False
SC1106062022001,both,1,False
SC1106062023001,both,2,False
SC1106062024001,both,1,False
SC1106062024002,both,1,False
SC1106062026001,both,2,False
SC1106062027001,both,1,False
SC1106062030002,both,1,False
SC1106062031001,both,1,False
SC1106062031002,both,1,False
SC1106062032001,both,1,False
SC1106062033001,both,1,True
SC1106062033002,both,1,False
SC1106062034001,both,1,False
SC1106062035001,both,1,False
SC1106072001006,both,1,False
SC1106072005001,both,1,False
SC1106072005002,both,1,False
SC1106072005003,both,2,True
SC1106072006002,both,1,False
SC1106072010001,both,2,True
SC1106072011001,both,1,True
SC1106072012002,both,1,False
SC1106072012003,both,1,False
SC1106072014002,both,1,False
SC1106072015001,both,1,True
SC1106072015002,both,1,True
SC1106072018001,both,1,False
SC1106072018003,both,1,False
SC1106072022001,both,1,True
SC1106072022002,both,1,True
SC1106072024006,both,1,False
SC1106072024008,both,1,True
SC1106072024010,both,1,False
SC1106072024011,both,1,False
SC1106072026003,both,1,True
SC1106072026004,both,1,True
SC1106072026005,both,1,False
SC1106072027001,both,1,False
SC1106072027003,both,1,False
SC1106072027004,both,1,True
SC1106072028008,both,1,True
SC1106072028010,both,1,False
SC1106072028011,both,1,False
SC1106072029003,both,2,False
SC1106072029004,both,1,True
SC1106072031001,both,1,False
SC1106072031004,both,2,True
SC1106072031006,both,1,False
SC1106072031007,both,1,False
SC1106072031008,both,1,False
SC1106072032001,both,1,False
SC1106072032002,both,1,False
SC1106072032004,both,1,True
SC1106082003001,both,1,False
SC1106082007001,both,1,True
SC1106082007002,both,1,False
SC1106082012001,both,1,False
SC1106082016001,both,1,True
SC1106082016002,both,1,False
SC1106082019002,both,1,False
SC1106082025005,both,1,True
SC1106092001002,both,1,False
SC1106092002002,both,1,False
SC1106092005002,both,1,True
SC1106092005004,both,1,False
SC1106092006004,both,1,False
SC1106092007001,both,1,False
SC1106092007002,both,2,False
SC1106092011004,both,1,False
SC1106092012010,both,1,True
SC1106092013004,both,1,False
SC1106102042001,both,1,True
SC1106112001002,both,1,False
SC1106112003001,both,1,False
SC1106112003002,both,2,False
SC1106112004001,both,1,False
SC1106112006001,both,1,False
SC1106112006002,both,1,False
SC1106112009001,both,1,False
SC1106112025001,both,1,False
SC1106112027001,both,1,False
SC1106112029002,both,1,True
SC1106112030001,both,2,False
SC1106112030002,both,1,False
SC1106112032001,both,1,False
SC1106112035001,both,1,False
SC1106112036001,both,1,False
SC1106112038001,both,1,False
SC1106112038002,both,1,False
SC1106112039001,both,1,True
SC1106112039002,both,2,False
SC1106112039003,both,1,False
SC1106112039004,both,1,False
SC1106112040001,both,1,False
SC1106112040002,both,1,False
SC1106112043003,both,1,False
SC1106112044001,both,1,False
SC1106112045001,both,1,True
SC1106112045002,both,1,False
SC1106112047001,both,2,False
SC1106112047002,both,1,False
SC1106112048001,both,1,False
SC1106112048002,both,1,False
SC1106112053001,both,1,True
SC1106112053002,both,1,False
SC1106122007001,both,1,True
SC1106122011002,both,1,False
SC1106122013002,both,1,True
SC1106122017001,both,1,False
SC1106122018001,both,1,False
SC1106122018002,both,1,True
SC1106122018004,both,1,False
SC1106122018005,both,1,False
SC1106122018006,both,1,False
SC1106122019004,both,1,False
SC1106122020001,both,1,False
SC1106122022001,both,2,False
SC1106122022002,both,1,False
SC1106122026001,both,2,True
SC1106122027001,both,1,False
SC1106122028001,both,1,False
SC1106122028002,both,1,False
SC1106132002001,both,1,False
SC1106132003001,both,2,True
SC1106132004001,both,1,False
SC1106132005001,both,1,True
SC1106132006001,only non-discount,1,False
SC1106132007001,both,1,False
SC1106132008001,both,1,False
SC1106132009001,both,1,False
SC1106132010001,only non-discount,1,False
SC1106132012001,both,1,False
SC1106132013001,both,1,False
SC1106132014001,both,1,False
SC1106132015001,both,9,True
SC1106132017001,both,1,False
SC1106142002001,both,1,False
SC1106142004002,both,1,False
SC1106142008001,both,1,False
SC1106142009003,both,1,False
SC1106142009004,both,1,False
SC1106142010003,both,1,False
SC1106142011003,both,1,False
SC1106142011006,both,1,False
SC1106142012003,both,1,False
SC1106152002001,both,1,False
SC1106152002002,both,1,False
SC1106152003001,both,1,False
SC1106152005001,both,1,False
SC1106152007001,both,1,False
SC1106152009001,both,1,True
SC1106152011001,both,1,False
SC1106152011002,both,1,False
SC1106152011003,both,1,False
SC1106152012003,both,1,True
SC1106152013001,both,1,False
SC1106152013003,both,1,False
SC1106162001001,both,1,False
SC1106162003002,both,1,False
SC1106162004001,both,1,False
SC1106162004002,both,1,True
SC1106162005001,both,1,False
SC1106162006001,both,1,False
SC1106162009001,both,1,True
SC1106162009002,both,1,False
SC1106162010001,both,1,False
SC1106162011001,both,1,False
SC1106162013001,both,1,False
SC1106162014002,both,1,False
SC1106162015001,both,1,False
SC1106162015002,both,1,False
SC1106162016001,both,1,True
SC1106162017001,both,1,False
SC1106162018001,both,1,False
SC1106162020001,both,1,False
SC1106162021001,both,1,True
SC1106162022001,both,1,True
SC1106162025001,both,1,False
SC1106162025002,both,2,False
SC1106162026001,both,1,True
SC1106162026002,both,1,False
SC1106162028001,both,1,True
SC1106162029001,both,1,False
SC1106162029002,both,1,False
SC1106162031001,both,2,False
SC1106162031002,both,1,False
SC1106162032001,both,1,False
SC1106172001001,both,1,True
SC1106172001002,both,1,False
SC1106172002001,both,2,False
SC1106172002002,both,1,False
SC1106172003001,both,1,False
SC1106172005001,both,2,True
SC1106172006002,both,1,False
SC1106172008002,both,1,True
SC1106172009001,both,1,False
SC1106172010001,both,1,False
SC1106172012001,both,1,False
SC1106172015002,both,1,False
SC1106182003001,both,1,False
SC1106182005001,both,1,False
SC1106182016001,both,1,False
SC1106192001001,both,1,False
SC1106192001002,both,1,False
SC1106192001003,both,1,False
SC1106192002001,both,1,False
SC1106192002002,both,1,True
SC1106192003001,both,1,False
SC1106192004001,both,1,False
SC1106192004002,both,2,False
SC1106192005001,both,1,False
SC1106192006001,both,1,False
SC1106192006002,both,1,False
SC1106192008001,both,1,False
SC1106192008002,both,1,True
SC1106192009001,both,1,False
SC1106192009002,both,1,False
SC1106192010001,both,1,False
SC1106192012001,both,1,False
SC1106192012002,both,1,False
SC1106192012003,both,1,False
SC1106192013001,both,1,False
SC1106192013002,both,1,False
SC1106202001001,both,1,False
SC1106202001003,both,1,False
SC1106202002902,both,1,False
SC1106202004001,both,1,False
SC1106202004003,both,1,False
SC1106202005002,both,1,False
SC1106202009002,both,1,False
SC1106202010001,both,1,False
SC1106202010002,both,1,False
SC1106202010004,both,1,False
SC1106202011001,both,1,False
SC1106202011003,both,1,True
SC1106202013001,both,1,False
SC1106202013002,both,1,False
SC1106202013003,both,1,False
SC1106212001002,both,1,False
SC1106212001004,both,1,False
SC1106212003001,both,1,False
SC1106212003002,both,1,True
SC1106212003003,both,1,False
SC1106212004002,both,1,False
SC1106212004003,both,1,False
SC1106212005001,both,1,False
SC1106212005002,both,1,True
SC1106212008002,both,1,True
SC1106212009003,both,1,False
SC1106212011002,both,1,False
SC1106212012001,both,1,True
SC1106222001001,both,1,True
SC1106222001002,both,1,False
SC1106222001003,both,2,False
SC1106222002001,both,1,False
SC1106222002002,both,1,False
SC1106222003001,both,1,False
SC1106222004001,both,1,False
SC1106222005001,both,1,False
SC1106222006001,both,1,False
SC1106222006002,both,1,False
SC1106232008001,both,1,False
SC1106232013001,both,1,True
SC1106232013002,both,1,False
SC1106232015001,both,1,False
SC1106232016001,both,2,False
SC1106232017001,both,1,False
SC1106232022002,both,1,False
SC1107032002001,both,1,True
SC1107032010002,both,1,False
SC1107032016001,both,1,False
SC1107042007001,both,1,False
SC1107042029001,both,1,False
SC1107042040002,both,1,False
SC1107042042001,both,3,False
SC1107062002001,both,1,True
SC1107062005002,both,2,False
SC1107062007002,both,1,False
SC1107062008001,both,1,False
SC1107062011001,both,1,False
SC1107062011002,both,1,False
SC1107062015002,both,1,True
SC1107062016002,both,1,False
SC1107062018001,both,1,False
SC1107062018002,both,1,False
SC1107062021001,both,1,False
SC1107062021002,both,1,True
SC1107062022001,both,1,False
SC1107062023001,both,1,False
SC1107062023002,both,1,False
SC1107062030001,both,1,True
SC1107062032001,both,1,False
SC1107062033002,both,2,False
SC1107072022001,both,1,False
SC1107072026002,both,1,False
SC1107072028001,both,1,True
SC1107072035001,both,1,False
SC1107072035002,both,1,False
SC1107092002001,both,1,False
SC1107112005002,both,1,False
SC1107112017001,both,2,True
SC1107112018001,both,1,False
SC1107132001001,both,1,False
SC1107132001002,both,2,False
SC1107132008002,both,1,True
SC1107132012002,both,2,False
SC1107132014001,both,1,False
SC1107132015001,both,1,False
SC1107132016002,both,1,False
SC1107132017001,both,1,False
SC1107132019001,both,1,False
SC1107132021001,both,1,True
SC1107132023001,both,1,False
SC1107132023002,both,1,True
SC1107142005001,both,1,False
SC1107142013001,both,1,False
SC1107142015001,both,1,False
SC1107142016001,both,1,False
SC1107142018001,both,1,True
SC1107142036001,both,1,False
SC1107142037001,both,1,False
SC1107142044001,both,1,False
SC1107142044002,both,1,False
SC1107142046001,both,1,False
SC1107142055001,both,1,False
SC1107142055002,both,1,False
SC1107142061001,both,2,False
SC1107152034001,both,1,False
SC1107152042001,both,1,False
SC1107162012001,both,1,False
SC1107162012002,both,1,False
SC1107162026002,both,1,False
SC1107162051001,both,1,False
SC1107172004001,both,1,False
SC1107172005001,both,1,False
SC1107172005002,both,1,False
SC1107172005003,both,1,False
SC1107172006001,both,1,False
SC1107172008001,both,1,False
SC1107172010002,both,1,True
SC1107172011001,both,6,False
SC1107172012001,both,1,False
SC1107172012002,both,1,False
SC1107172017002,only non-discount,3,False
SC1107172018001,both,1,False
SC1107172020001,both,1,True
SC1107172023002,both,1,False
SC1107172026001,both,1,True
SC1107172028001,both,1,False
SC1107172028002,both,1,False
SC1107172029001,both,1,False
SC1107172030001,both,1,False
SC1107172032001,both,1,False
SC1107172034001,both,1,False
SC1107172035001,both,1,False
SC1107172036001,both,1,False
SC1107172037001,both,1,False
SC1107172038001,both,1,False
SC1107172038002,both,1,True
SC1107172039001,both,1,False
SC1107172041001,both,1,False
SC1107172042001,both,1,True
SC1107172042002,both,1,False
SC1107172045001,both,1,False
SC1107172046002,both,1,False
SC1107172047001,both,1,False
SC1107172047002,both,2,False
SC1107172049001,both,2,False
SC1107172050001,both,1,False
SC1107172050002,both,1,False
SC1107182033001,both,1,False
SC1107182052002,both,1,False
SC1107192006002,both,1,False
SC1107192010002,both,1,True
SC1107192021002,both,1,True
SC1107212008001,both,1,False
SC1107212013001,both,1,False
SC1107242001001,both,1,False
SC1107242001002,both,1,True
SC1107242004001,both,1,False
SC1107242010001,both,1,False
SC1107242011001,both,1,False
SC1107242011002,both,1,True
SC1107242014001,both,1,True
SC1107242021001,both,1,True
SC1107242021002,both,1,False
SC1107242021003,both,1,False
SC1107242021004,both,2,False
SC1107242022001,both,1,False
SC1107242022002,both,1,False
SC1107242022003,both,1,False
SC1107242023001,both,1,False
SC1107242024001,both,1,False
SC1107242024002,both,1,True
SC1107242026001,both,1,False
SC1107242026002,both,1,False
SC1107242028001,both,1,False
SC1107242028002,both,1,True
SC1107242028003,both,1,False
SC1107242031003,both,1,True
SC1107242033002,both,1,True
SC1107242038001,both,1,False
SC1107242038002,both,1,False
SC1107242039001,both,2,False
SC1107242040001,both,1,False
SC1107242040002,both,1,False
SC1107242040003,both,1,False
SC1107242042001,both,1,False
SC1107242042002,both,1,False
SC1107242043001,both,1,False
SC1107242043002,both,1,True
SC1107242044002,both,1,False
SC1107242045001,both,1,False
SC1107242045002,both,1,True
SC1107242045003,both,1,False
SC1107252003002,both,1,False
SC1107252005001,both,1,False
SC1107252008001,both,1,False
SC1107252011001,both,1,True
SC1107272001001,both,1,False
SC1107272001002,both,1,False
SC1107272001005,both,1,False
SC1107272002002,both,1,True
SC1107272002004,both,1,False
SC1107272002005,both,1,True
SC1107272003001,only non-discount,1,False
SC1107272003002,only non-discount,1,False
SC1107272003006,both,2,False
SC1107272003011,both,1,False
SC1107272004001,both,1,False
SC1107272004002,both,1,False
SC1107272004003,both,1,False
SC1107292005001,both,1,False
SC1107292006002,both,1,True
SC1107292010001,both,1,False
SC1107292017001,both,1,False
SC1107292017002,both,1,True
SC1108012023002,both,1,True
SC1108012024002,both,1,True
SC1108012031001,both,1,True
SC1108012031003,both,1,False
SC1108012032001,both,1,True
SC1108012040001,both,1,False
SC1108012041002,both,1,False
SC1108012047001,both,1,False
SC1108012056001,both,1,False
SC1108012056003,both,2,False
SC1108022001001,both,1,False
SC1108022001003,both,1,False
SC1108022001004,both,1,False
SC1108022001006,both,1,True
SC1108022002001,both,1,False
SC1108022002002,both,1,True
SC1108022002004,both,1,False
SC1108022002005,both,1,False
SC1108022002006,both,1,False
SC1108022002007,both,1,False
SC1108022002008,both,1,False
SC1108022002010,both,1,False
SC1108022002011,both,1,False
SC1108022002012,both,1,False
SC1108022002013,both,1,False
SC1108022003001,both,1,False
SC1108022003003,both,1,False
SC1108022003004,both,1,False
SC1108022003005,both,1,False
SC1108022003010,both,1,False
SC1108022003014,both,1,False
SC1108022004002,both,1,False
SC1108022004003,both,1,False
SC1108022004004,both,1,False
SC1108022004005,both,1,False
SC1108022004007,both,1,False
SC1108022004009,both,2,False
SC1108022005001,both,1,False
SC1108022005002,both,1,True
SC1108022005003,both,2,True
SC1108022005004,both,1,True
SC1108022005005,both,1,False
SC1108022005006,both,1,False
SC1108022005008,both,1,True
SC1108022005009,both,1,False
SC1108022005010,both,1,False
SC1108022005011,both,1,True
SC1108022005012,both,1,False
SC1108022005013,both,1,False
SC1108022005014,both,1,False
SC1108022005015,both,1,False
SC1108022005016,both,1,False
SC1108022005017,both,1,False
SC1108022006002,both,1,True
SC1108022006003,both,1,True
SC1108022006004,both,1,False
SC1108022006005,both,1,False
SC1108022006006,both,1,False
SC1108022006007,both,1,False
SC1108022006008,both,1,False
SC1108022006009,both,1,False
SC1108022006010,both,1,False
SC1108022006011,both,1,False
SC1108022006012,both,1,False
SC1108022006013,both,1,False
SC1108022006014,both,1,False
SC1108022007001,both,1,False
SC1108022007002,both,1,False
SC1108022007003,both,1,True
SC1108022008001,both,1,False
SC1108022008002,both,1,False
SC1108022008003,both,1,False
SC1108022009001,both,1,False
SC1108022009002,both,1,False
SC1108022009003,both,1,False
SC1108022009004,both,1,False
SC1108022009005,both,1,False
SC1108022009006,both,1,False
SC1108022009007,both,1,False
SC1108022009008,both,1,False
SC1108022009009,both,1,True
SC1108022009010,both,1,False
SC1108022009011,both,1,False
SC1108022010001,both,1,False
SC1108022010002,both,2,True
SC1108022010003,both,1,True
SC1108022010004,both,1,False
SC1108022010005,both,1,True
SC1108022010006,both,1,False
SC1108022010007,both,1,True
SC1108022011003,both,1,False
SC1108022012001,both,1,False
SC1108022012002,both,2,False
SC1108022012003,both,1,False
SC1108022012004,both,1,False
SC1108022014001,both,1,False
SC1108022014005,both,1,True
SC1108022015001,both,1,False
SC1108022015002,both,1,False
SC1108022015003,both,1,False
SC1108022015005,both,1,False
SC1108022015006,both,1,False
SC1108022015007,both,1,True
SC1108022015008,both,1,False
SC1108022015010,both,1,False
SC1108022015011,both,1,True
SC1108022015012,both,1,True
SC1108022015013,both,1,False
SC1108032001001,both,1,True
SC1108032001002,both,1,False
SC1108032002001,both,1,False
SC1108032002002,both,1,True
SC1108032003001,both,1,False
SC1108032003002,both,1,False
SC1108032004001,both,1,True
SC1108032004002,both,1,False
SC1108032004003,both,1,True
SC1108032005001,only non-discount,1,False
SC1108032005002,both,1,False
SC1108032006001,both,1,False
SC1108032006002,both,2,False
SC1108032006003,both,1,True
SC1108032007001,both,1,False
SC1108032007002,both,1,False
SC1108032008001,both,1,True
SC1108032008002,both,1,False
SC1108032008003,both,1,True
SC1108032009001,both,1,False
SC1108032009002,both,1,False
SC1108032010001,both,2,False
SC1108032011001,only non-discount,1,False
SC1108032011002,only non-discount,1,False
SC1108032011003,both,1,False
SC1108032012001,only non-discount,1,False
SC1108032012002,both,1,True
SC1108032013001,both,2,False
SC1108032013002,both,1,False
SC1108032014001,both,1,False
SC1108032014002,both,2,False
SC1108032014003,both,1,True
SC1108032015001,both,1,False
SC1108032016001,both,1,False
SC1108032016002,both,1,False
SC1108032016004,both,1,False
SC1108032018001,both,1,False
SC1108032019001,both,1,False
SC1108032020001,both,1,False
SC1108032020002,both,2,True
SC1108032021001,only non-discount,1,False
SC1108032021002,only non-discount,1,False
SC1108032022001,both,1,False
SC1108032023001,both,1,False
SC1108032023002,both,1,False
SC1108032024001,both,1,False
SC1108032024002,both,1,False
SC1108032025001,both,1,False
SC1108032027001,both,1,False
SC1108032028001,only non-discount,1,False
SC1108032029001,only non-discount,1,False
SC1108032030001,both,1,True
SC1108032030002,both,1,False
SC1108032031001,both,1,False
SC1108032032001,only non-discount,1,False
SC1108032032002,both,1,False
SC1108032033001,both,1,False
SC1108032033002,only non-discount,1,False
SC1108032034001,both,1,True
SC1108032034002,both,1,False
SC1108032035001,both,1,False
SC1108032035002,both,1,False
SC1108032036001,both,1,False
SC1108032036002,both,1,False
SC1108032037001,both,1,False
SC1108032037002,both,1,False
SC1108032038001,both,1,False
SC1108032039001,both,1,False
SC1108032039002,both,1,False
SC1108032039003,both,1,False
SC1108032039004,both,1,False
SC1108032039005,both,1,False
SC1108032039006,both,1,False
SC1108032039007,both,1,False
SC1108032039008,both,1,False
SC1108032039009,both,1,True
SC1108032039010,both,1,False
SC1108032039011,both,1,False
SC1108042001901,both,1,False
SC1108042005001,both,1,True
SC1108042007002,both,1,False
SC1108042009003,both,1,True
SC1108042013001,both,1,False
SC1108042013002,both,1,False
SC1108042015001,both,1,True
SC1108042017002,both,1,False
SC1108042023001,both,1,False
SC1108042023002,both,1,False
SC1108042023003,both,1,True
SC1108042027001,both,1,True
SC1108042028002,both,1,False
SC1108042029002,both,1,False
SC1108042032001,both,2,False
SC1108042032002,both,1,True
SC1108042037002,both,1,False
SC1108042038001,both,1,False
SC1108042038002,both,1,False
SC1108042039001,both,1,True
SC1108042041001,both,1,True
SC1108042041002,both,2,False
SC1108042041003,both,1,False
SC1108042041004,both,1,False
SC1108042049001,both,2,False
SC1108042050001,both,1,False
SC1108042052001,both,1,True
SC1108042052002,both,1,False
SC1108042054002,both,1,False
SC1108042055001,both,1,False
SC1108042057002,both,1,False
SC1108042059001,both,2,False
SC1108042061001,both,1,False
SC1108042063001,both,1,True
SC1108042064002,both,1,True
SC1108042065001,both,1,False
SC1108042066001,both,1,False
SC1108042070001,both,1,False
SC1108042070002,both,1,False
SC1108042075003,both,1,False
SC1108052002001,both,2,False
SC1108052002002,both,1,False
SC1108052003002,both,1,False
SC1108052006001,both,1,True
SC1108052010001,both,1,True
SC1108052010002,both,1,False
SC1108052011001,both,1,False
SC1108052014002,both,1,False
SC1108052015001,both,1,False
SC1108052015002,both,1,False
SC1108052017001,both,1,False
SC1108052018002,both,1,False
SC1108052021001,both,1,False
SC1108052022001,both,1,False
SC1108052022002,both,1,False
SC1108052035001,both,1,False
SC1108052035002,both,1,False
SC1108052037001,both,1,False
SC1108052040001,both,1,True
SC1108052041001,both,2,False
SC1108052041002,both,1,False
SC1108052043001,both,1,True
SC1108052046001,both,1,False
SC1108052047001,both,1,False
SC1108052048002,both,1,False
SC1108052049001,both,1,False
SC1108052050001,both,2,False
SC1108052052001,both,1,True
SC1108052054001,both,1,False
SC1108052066001,both,1,False
SC1108052067001,both,1,False
SC1108052068001,both,1,False
SC1108052071001,both,1,False
SC1108062002001,both,1,False
SC1108062002003,both,1,False
SC1108062002004,both,1,False
SC1108062006001,both,1,False
SC1108062006004,both,2,False
SC1108062006005,both,1,False
SC1108062008001,both,1,False
SC1108062008002,both,1,False
SC1108062009005,both,1,False
SC1108062011004,both,1,True
SC1108062012002,both,1,True
SC1108062012005,both,1,False
SC1108062013003,both,1,True
SC1108062015002,both,1,False
SC1108062017002,both,1,True
SC1108062021002,both,1,False
SC1108062021004,both,1,True
SC1108062022002,both,1,False
SC1108072002001,both,1,True
SC1108072004001,both,1,False
SC1108072004002,both,1,False
SC1108072005001,only non-discount,1,False
SC1108072012001,both,1,False
SC1108072014001,both,1,False
SC1108072015001,both,2,False
SC1108072016001,both,1,False
SC1108072017001,both,1,False
SC1108072017002,both,1,False
SC1108072017003,both,1,True
SC1108072018001,only non-discount,1,False
SC1108072023001,both,1,False
SC1108072024001,both,1,False
SC1108072028001,both,1,False
SC1108072029001,both,1,True
SC1108072029002,both,1,True
SC1108072032002,both,1,False
SC1108072033001,both,1,False
SC1108072033002,both,1,False
SC1108072037001,both,1,True
SC1108072039001,both,1,False
SC1108072040001,both,1,False
SC1108072042001,both,1,False
SC1108072042002,both,1,False
SC1108072042003,both,1,False
SC1108072043001,both,1,True
SC1108072043002,both,3,False
SC1108072044001,both,1,True
SC1108072046001,both,1,False
SC1108072046002,both,1,False
SC1108082003001,both,1,False
SC1108082004001,both,1,False
SC1108082004002,both,1,False
SC1108082006001,both,1,False
SC1108082006003,both,1,True
SC1108082006004,both,1,False
SC1108082007002,both,1,False
SC1108082008001,both,1,True
SC1108082008002,both,1,False
SC1108082009002,both,1,True
SC1108082011001,both,1,False
SC1108082016003,both,1,True
SC1108082018001,both,2,False
SC1108082020001,both,1,True
SC1108082022001,both,1,False
SC1108082028001,only non-discount,1,False
SC1108082030003,both,1,False
SC1108082039002,both,1,False
SC1108092001002,both,1,False
SC1108092002001,both,1,False
SC1108092003001,both,1,False
SC1108092003002,both,1,True
SC1108092003003,both,1,False
SC1108092004001,both,1,True
SC1108092005001,both,1,False
SC1108092006001,both,1,True
SC1108092006002,both,1,False
SC1108092010001,both,1,True
SC1108092010002,both,2,False
SC1108092011001,only non-discount,1,False
SC1108092011002,both,1,False
SC1108092013002,both,2,False
SC1108092014001,both,1,False
SC1108092014002,only non-discount,1,False
SC1108092015001,both,1,False
SC1108092017003,both,1,False
SC1108092020001,both,1,False
SC1108092020002,only non-discount,1,False
SC1108092021002,both,1,True
SC1108092022001,both,1,False
SC1108092022003,both,1,False
SC1108092023001,both,1,False
SC1108092023002,both,1,False
SC1108092023003,both,1,False
SC1108092023004,both,1,True
SC1108092023005,both,1,False
SC1108092026001,only non-discount,1,False
SC1108092026003,both,1,False
SC1108092027001,both,2,False
SC1108092027002,both,1,False
SC1108092027003,only non-discount,1,False
SC1108092028001,both,1,True
SC1108092029001,both,1,False
SC1108092030001,both,2,False
SC1108092030002,both,1,False
SC1108092031001,both,1,False
SC1108092031002,only non-discount,1,False
SC1108092031003,both,1,False
SC1108092032001,both,1,False
SC1108092033001,both,1,False
SC1108102001001,both,1,False
SC1108102002001,both,1,False
SC1108102003001,both,1,False
SC1108102003002,both,1,False
SC1108102005002,both,2,False
SC1108102012003,both,1,False
SC1108102014001,both,1,True
SC1108102016002,both,1,False
SC1108102018002,both,1,False
SC1108102020001,both,1,False
SC1108102020002,both,3,False
SC1108102021001,both,1,False
SC1108102024001,both,2,True
SC1108102026001,both,1,True
SC1108102027002,both,1,False
SC1108102028001,both,1,False
SC1108102029001,both,1,False
SC1108102029002,both,1,True
SC1108102029003,both,1,True
SC1108102030002,both,1,False
SC1108102032002,both,1,False
SC1108112001001,both,1,False
SC1108112001002,both,1,True
SC1108112002001,both,1,False
SC1108112002002,both,1,True
SC1108112002003,both,1,True
SC1108112003001,both,1,False
SC1108112003002,both,1,False
SC1108112004001,both,1,True
SC1108112004002,both,1,False
SC1108112005002,both,1,False
SC1108112007002,both,1,False
SC1108112008001,both,1,False
SC1108112008002,both,1,False
SC1108112008003,both,1,False
SC1108112009001,both,1,False
SC1108112010001,both,1,True
SC1108112010002,both,1,False
SC1108112010003,both,1,True
SC1108112011002,both,1,False
SC1108112012001,both,1,True
SC1108112013002,both,1,False
SC1108112013004,both,1,True
SC1108112014001,both,1,False
SC1108112014002,both,1,False
SC1108112014003,both,2,False
SC1108112015001,both,2,False
SC1108112015002,both,1,False
SC1108112016002,both,1,False
SC1108112017001,both,1,True
SC1108112018001,both,1,False
SC1108112018002,both,1,False
SC1108112019001,both,1,False
SC1108112019002,both,1,True
SC1108112020002,both,1,False
SC1108112022001,both,1,True
SC1108112022002,both,1,False
SC1108112023002,both,1,True
SC1108112024001,both,2,True
SC1108112025001,both,2,False
SC1108112026001,both,1,False
SC1108112028001,both,1,False
SC1108112028002,both,2,False
SC1108112029002,only non-discount,1,False
SC1108112030002,both,1,False
SC1108112033002,both,1,True
SC1108112035001,both,1,False
SC1108112037001,both,1,False
SC1108112037002,both,1,False
SC1108112038001,both,1,False
SC1108122001001,both,1,False
SC1108122002001,both,3,False
SC1108122002002,both,1,False
SC1108122003001,both,1,True
SC1108122004001,both,1,False
SC1108122005001,both,1,False
SC1108122005002,both,2,False
SC1108122006001,both,1,True
SC1108122006002,both,1,False
SC1108122007001,both,1,False
SC1108122008001,both,1,False
SC1108122009001,both,1,False
SC1108122009002,both,1,False
SC1108122011002,both,1,False
SC1108122012001,both,1,False
SC1108122012002,both,1,False
SC1108122013001,both,1,False
SC1108122013002,both,1,False
SC1108122014001,both,1,False
SC1108122015001,both,1,False
SC1108122015002,both,1,False
SC1108122015003,both,1,False
SC1108122016001,both,1,False
SC1108122016002,both,1,False
SC1108122017001,both,1,False
SC1108122017002,both,1,False
SC1108122018001,both,1,False
SC1108122019001,both,1,True
SC1108122019002,both,1,True
SC1108122020001,both,1,True
SC1108122020002,both,1,False
SC1108122021002,both,1,False
SC1108122022001,both,1,True
SC1108122023002,both,1,True
SC1108122024001,both,1,False
SC1108122024002,both,1,False
SC1108122025001,both,1,False
SC1108122025003,both,1,False
SC1108122026002,both,2,False
SC1108122028001,both,1,True
SC1108122029001,both,2,False
SC1108122029002,both,1,False
SC1108122029003,both,1,False
SC1108122030001,both,1,True
SC1108122030002,both,1,False
SC1108122031001,both,1,False
SC1108122032001,both,2,False
SC1108122032002,both,1,True
SC1108122033001,both,1,False
SC1108122034001,both,1,False
SC1108122034002,both,1,False
SC1108122035001,both,1,False
SC1108122036001,only non-discount,1,False
SC1108122036002,both,1,False
SC1108122037001,both,1,False
SC1108122039001,both,1,False
SC1108122041001,both,3,False
SC1108122042001,both,2,True
SC1108122044001,both,1,False
SC1108122045001,both,2,False
SC1108122046001,both,1,False
SC1108122047001,both,7,False
SC1108122049001,both,1,True
SC1108122050001,both,1,False
SC1108122050002,both,1,True
SC1108122051001,both,1,True
SC1108122052001,both,1,False
SC1108122053001,both,1,True
SC1108122054001,both,1,False
SC1108122055001,both,1,False
SC1108122056001,both,1,False
SC1108132003001,both,1,False
SC1108132003002,both,1,False
SC1108132004001,both,1,False
SC1108132004002,both,2,True
SC1108142001002,both,2,True
SC1108142001004,both,1,False
SC1108142001005,only non-discount,1,False
SC1108142001006,both,1,False
SC1108142002001,both,1,False
SC1108142002002,both,1,False
SC1108142003001,both,1,False
SC1108142005003,both,1,False
SC1108142006002,both,1,True
SC1108142007002,both,5,False
SC1108142007003,both,1,False
SC1108142007004,only non-discount,1,False
SC1108142008001,both,1,False
SC1108142009002,both,1,True
SC1108142009003,both,1,False
SC1108142010001,both,1,False
SC1108142010002,both,1,True
SC1108142011001,both,1,True
SC1108142011002,both,1,False
SC1108142012001,both,1,False
SC1108142012003,both,1,True
SC1108142013001,both,1,False
